,true,model,wordset
3049,neutral,bad,sauce cheese bread salad flour chili garlic pancake stir dress baking pork pizza mill waffle
3050,good,good,sauce cheese bread salad flour chili stir garlic pancake dip baking dress pork pizza mill
3051,good,good,sauce cheese recipe bread spicy cook season cake salad egg bake chicken flour chili tomato
3052,good,good,sauce regular serve per save hot bit red spicy pepper ounce subscribe option heat chili
3053,good,good,sauce rice meal cook noodle dish soy dinner cooked thick brown sprinkle restaurant cooking simple
3054,good,good,sauce rice meal cook soy dish thick brown dinner cooked simple sprinkle cooking restaurant kitchen
3055,good,good,sauce rice meal cook soy dish thick dinner cooked brown simple sprinkle consistency restaurant slice
3056,good,good,sauce rice meal dish soy thick dinner cooked sprinkle restaurant cook thai pea cooking brown
3057,rather_bad,good,sauce serve per regular save hot red bit spicy pepper ounce subscribe heat option single
3058,bad,good,sauce serve regular per save bit hot red spicy pepper ounce subscribe heat option single
3059,good,good,sauce serve rice dish meal sprinkle content soy cooked contain dinner restaurant thai ginger brown
3060,good,bad,sauce serve spicy pepper hot subscribe heat save chili fry sour thai greasy asian sugar-free
3061,good,good,sauce spicy apple noodle pepper heat kick chili lime restaurant hot wasabi bbq asian overly
3062,good,bad,sauce spicy apple pepper noodle heat kick chili hot restaurant lime tomato wasabi bland bbq
3063,good,good,sauce spicy noodle heat kick chili restaurant lime pepper hot wasabi asian bbq ramen salsa
3064,good,good,sauce spicy noodle heat kick chili restaurant lime pepper wasabi asian hot soy taco ramen
3065,good,good,sauce spicy noodle heat kick chili restaurant lime wasabi pepper asian jasmine bbq taco soy
3066,good,good,sauce spicy noodle heat kick chili restaurant pepper lime wasabi asian hot soy taco indian
3067,good,bad,sauce spicy noodle heat kick chili restaurant pepper lime wasabi asian hot soy taco ramen
3068,good,good,sauce spicy noodle heat kick restaurant lime chili pepper hot wasabi asian bbq ramen jasmine
3069,good,good,sauce spicy noodle heat kick restaurant lime pepper hot chili asian wasabi ramen bbq jasmine
3070,rather_good,good,sauce spicy noodle kick heat lime restaurant hot pepper chili asian ramen jasmine wasabi bbq
3071,good,bad,sauce spicy pepper apple noodle heat kick chili lime hot restaurant wasabi bbq asian tomato
3072,rather_bad,good,say can't almond blue wait cocoa magnesium cause beat diamond nutrient rda blood body girl
3073,rather_bad,good,say can't almond blue wait cocoa magnesium ounce beat diamond blood reminds nutrient rda cause
3074,bad,bad,say can't regular least wait cocoa beat alot needle yorkshire stem imagine one's mean string
3075,bad,bad,say can't run least believe wait four cocoa dont iced personally alot watery needle canister
3076,bad,bad,say can't run least believe wait four cocoa iced dont personally alot steep watery needle
3077,bad,bad,say can't run least wait cocoa four iced dont believe personally alot watery know needle
3078,bad,bad,say can't run wait cocoa iced dont bone least four know alot personally sure beat
3079,bad,bad,say can't run wait cocoa iced dont least four alot know personally bone watery sure
3080,bad,bad,say can't run wait cocoa iced dont least four know alot personally believe watery sure
3081,bad,bad,say can't run wait least cocoa iced four dont personally alot know believe watery canister
3082,bad,good,say feel pretty star worth money that's juice especially orange mind soda waste five instant
3083,good,good,say feel pretty star worth money that's juice orange especially mind soda waste five instant
3084,bad,good,say know review smell bad i'll see read think since reviewer dec open mention seal
3085,good,good,say review think smell still bad open people i'll however maybe since know half reviewer
3086,rather_bad,good,say think review still smell bad open people i'll maybe know since however see read
3087,rather_bad,good,say think review still smell bad open people know i'll maybe since however see read
3088,rather_bad,good,say think still review smell bad however open people i'll maybe half may since reviewer
3089,bad,good,say think still review smell bad open people i'll maybe know since however see read
3090,bad,good,say way without think though fine yes ton warn doubt meant let's title pastry sneak
3091,bad,good,say way without though fine think yes still ton warn doubt felt people meant either
3092,bad,good,say way without though fine think yes still ton warn doubt meant either felt people
3093,bad,good,say way without though think fine yes ton warn doubt meant let's title pastry either
3094,bad,good,say way without though think fine yes ton warn doubt still meant either let's parent
3095,rather_bad,good,say without way fine though think still yes ton felt may warn doubt people meant
3159,bad,good,seal weird comment dent smell previous crumb strange open complain somewhere hey leak badly buttermilk
3163,rather_bad,good,seem may prefer soft version everyone super opinion slightly matter chewy short tart forward although
3164,bad,good,seem prefer may soft version everyone super opinion chewy matter slightly short tart forward mango
3165,bad,good,seem prefer soft version everyone super may opinion chewy matter short tart slightly forward mango
3166,bad,good,sell cereal chewy hop unfortunately pancake truly vendor surprised raisin grain appreciate muffin gooey bran
3167,rather_bad,good,sell cereal chewy pancake hop truly unfortunately vendor surprised raisin gooey muffin bran grain dough
3168,rather_good,good,sell cereal chewy pancake hop truly unfortunately vendor surprised raisin gooey muffin grain bran dough
3169,rather_bad,bad,sell deal market teeth flour surprised bulk stale pancake pretzel pizza mill tin book muffin
3180,rather_bad,good,serve per cheaper red spicy pepper alternative single ounce heat option kick alone fry mill
3184,good,good,service hair seller customer contact email wine shampoo conditioner kit scalp prompt clam trap success
3185,bad,good,set stash grey packed earl tuna dent staple twinings sardine bergamot bigelow cola buyer schedule
3186,bad,good,set stash packed grey earl tuna dent beautiful staple twinings sardine bigelow bergamot cola buyer
3187,bad,good,set stash packed grey earl tuna dent staple twinings sardine bigelow bergamot cola buyer schedule
3188,good,good,several deal smooth brew machine maker french pot shop sample espresso two drinker anymore every
3189,bad,bad,shake truffle maxwell chocolate degree antler house chew parchment paper melt storage room protein there's
3190,bad,bad,shipping exactly seller stash beat grey earl prime charge dent beautiful pomegranate business twinings cent
3191,rather_bad,bad,shipping exactly seller stash grey earl beat prime charge dent beautiful pomegranate twinings business sardine
3192,bad,bad,shipping exactly seller stash grey earl prime beat dent charge beautiful pomegranate twinings sardine cola
3193,bad,bad,shipping exactly stash seller beat grey earl prime charge dent beautiful business pomegranate twinings cent
3200,neutral,good,size baby quickly daughter thanks night child today formula move start bed pump soon since
3201,rather_good,good,size baby quickly daughter thanks night start child formula since move pump month bed lab
3202,bad,good,size baby quickly daughter thanks night start work formula month since child pump move bed
3203,neutral,good,size baby quickly daughter thanks night work start month formula since pump move child lab
3204,rather_bad,good,size baby quickly daughter thanks night work start month since formula pump child move lab
3205,bad,good,size baby quickly daughter thanks work night start month since formula pump move old child
3206,bad,good,size baby quickly daughter thanks work night start month since formula pump old move child
3207,rather_bad,good,size large quickly daughter thanks tree handle lab girl busy puff worried poodle spit wise
3208,bad,good,size month highly start baby quickly glad daughter son thanks every perfect supply since lot
3209,rather_bad,good,size month start problem highly week baby quickly daughter ago thanks move pump later worry
3210,bad,good,size month start worth highly baby quickly thanks week daughter large ago he's pump night
3211,neutral,good,size old month easy baby small start quickly jerky daughter son thanks year week perfect
3212,rather_bad,good,size old month easy baby start small quickly jerky daughter week son thanks year perfect
3213,rather_bad,good,size old month easy small baby start quickly jerky daughter year son thanks perfect larger
3214,good,good,size old month easy small baby start quickly jerky year daughter son thanks large perfect
3215,bad,good,size old month easy small baby start quickly jerky year daughter son thanks perfect large
3216,bad,good,size start large quickly daughter thanks tree handle lab girl since puff busy poodle spit
3217,bad,good,size start large quickly daughter thanks tree lab handle girl since busy puff poodle formula
3218,bad,good,small smaller pop cheap pricey near except somewhat six opening tire effect handy trader definately
3219,bad,good,smaller liver freeze training locally six near tire cube handy crazy appear effect definately apart
3220,rather_bad,bad,smell bad know i'll people open seal since think pretty subscription crumb n't nearly reason
3221,bad,good,smooth almond body blue magnesium cause diamond reminds increase bowel nutrient rda peppermint blood source
3222,rather_bad,bad,smooth almond body blue magnesium diamond cause reminds bowel rda nutrient blood source increase peppermint
3223,bad,bad,smooth almond body blue magnesium diamond cause reminds bowel rda nutrient increase source blood peppermint
3224,good,good,snack bar cooky cereal butter fruit peanut nut cookie cracker almond oatmeal granola strawberry crunch
3225,good,good,snack bar cooky cereal butter fruit peanut nut cookie cracker sweet almond apple crunchy oatmeal
3226,good,good,snack bar cooky cereal butter peanut fruit nut cookie cracker almond oatmeal granola strawberry crunch
3227,good,good,snack bar cooky sweet cereal fruit butter peanut nut cookie cracker almond apple crunchy oatmeal
3228,good,bad,snack bar sweet cooky cereal delicious butter peanut texture tasty healthy nut fruit mix bread
3229,rather_good,bad,snack chip healthy tasty family cheese they're apple alternative potato salty lunch crave satisfy enjoy
3230,good,bad,snack chip healthy tasty family cheese they're apple alternative potato salty lunch enjoy crave satisfy
3231,good,bad,snack chip healthy tasty family cheese they're apple potato alternative salty enjoy lunch satisfy crave
3232,good,bad,snack chip healthy tasty family they're cheese apple potato alternative salty enjoy satisfy lunch crave
3233,neutral,bad,snack chip healthy tasty family they're cheese apple potato alternative salty lunch satisfy crave enjoy
3234,rather_good,bad,snack chip healthy tasty family they're cheese potato apple alternative lunch salty crave satisfy enjoy
3235,good,bad,snack chip healthy tasty family they're cheese potato apple alternative meal quick salty satisfy gram
3236,good,bad,snack chip healthy tasty family they're cheese potato apple alternative quick meal salty satisfy lunch
3237,good,bad,snack chip healthy tasty family they're cheese potato apple alternative salty enjoy satisfy lunch crave
3238,good,bad,snack chip healthy tasty family they're cheese potato apple alternative salty lunch enjoy satisfy crave
3239,good,bad,snack chip healthy tasty family they're cheese potato apple alternative salty lunch satisfy enjoy crave
3240,good,bad,snack chip healthy tasty family they're cheese potato apple alternative salty satisfy lunch enjoy crave
3241,good,bad,snack chip healthy tasty family they're cheese potato apple quick alternative salty lunch satisfy crave
3242,good,bad,snack far fruit cake bite rest reason banana moist bacon broke preservative pear drizzle instead
3243,good,good,snack far fruit cake rest banana moist bacon bite reason broke apart however inch lick
3244,good,good,snack far fruit cake rest bite banana moist reason bacon broke apart however consistency inch
3245,good,bad,snack healthy tasty cheese fill satisfy lunch crave healthier fit dip cheddar crunchy school yum
3246,rather_good,bad,snack healthy tasty cheese lunch satisfy crave healthier perfect dip fill cheddar crunchy yum school
3247,good,bad,snack healthy tasty cheese satisfy lunch crave healthier perfect fill dip cheddar crunchy yum school
3248,good,bad,snack healthy tasty excellent fiber lunch healthier satisfy enjoy something crave dip yum without terrific
3249,good,bad,snack healthy tasty excellent fiber lunch healthier satisfy enjoy something dip crave yum without terrific
3250,good,good,snack healthy tasty excellent fiber lunch healthier satisfy enjoy something dip yum crave grain without
3251,good,bad,snack healthy tasty excellent lunch healthier satisfy crave fiber something enjoy dip yum terrific world
3252,good,bad,snack healthy tasty excellent lunch satisfy healthier crave yum terrific dip late hungry bill junk
3253,rather_bad,bad,something house huge recently sale anyway we've supermarket website newman's reasonable walmart charge limited pantry
3254,bad,bad,something house least huge recently sale we've supermarket newman's reasonable higher charge walmart since limited
3255,rather_bad,good,something put know sure thought anything nothing end else never stick let could everything turn
3256,bad,good,something put know sure thought anything nothing end else never stick let everything turn thing
3257,bad,good,something put know sure thought anything nothing end never else stick let everything turn thing
3258,bad,good,something put sure thought anything know nothing end else stick let never there's course could
3259,bad,good,something put sure thought anything nothing end else stick let everything know turn there's course
3260,neutral,good,something put sure thought anything nothing end else stick let know everything turn there's course
3261,bad,good,something put sure thought anything nothing end everything else stick turn special there's crazy rest
3262,bad,good,something put thought anything nothing else stick type probably boil opinion end pumpkin there's course
3263,bad,good,something put thought anything nothing probably else stick type opinion there's boil end pumpkin sick
3264,bad,good,something put thought anything nothing probably else stick type opinion there's boil know pumpkin end
3265,neutral,good,something put thought anything nothing type else stick there's opinion boil let pumpkin course sick
3266,rather_bad,bad,something recently sale huge house we've supermarket newman's reasonable least walmart charge higher limited hopefully
3267,bad,good,something thought put anything nothing probably else stick type opinion boil there's know pumpkin sick
3268,bad,good,son result skin mom gas truffle strength winter fall complete workout grown station consistent suck
3269,bad,good,son skin okay gas mom truffle winter strength station since grown english suck slow workout
3270,rather_bad,good,son skin okay happen mom gas truffle strength winter complete workout grown station suck delightful
3271,bad,good,son skin okay happen mom gas truffle strength winter since workout complete grown station suck
3272,neutral,good,son skin okay mom gas happen truffle strength winter since workout grown complete station suck
3273,bad,good,son skin okay mom gas truffle winter strength station since grown english workout suck slow
3280,bad,bad,soup rice candy pasta thanks noodle service customer vendor tuna gift contact country hol pea
3281,good,bad,soup rice pasta noodle candy thanks service customer vendor tuna contact country hol pea bubble
3303,rather_good,good,splenda sugar sucralose canin maltodextrin bottle chicken royal duck diabetic lose granulate safer packet new
3304,bad,bad,star caffeine child sometimes five hop office gelatin calm help program terrific golden heck carbonate
3305,rather_bad,bad,star caffeine sometimes child five hop office gelatin calm program terrific golden heck carbonate joint
3306,good,good,star corn potato reason veggie often salty kettle rating garden addictive carrot rate sesame earth's
3307,rather_bad,bad,star corn reason potato often four saw five veggie rating yellow kettle rate salty general
3308,bad,bad,star corn reason potato salty often five veggie main rating kettle extract rate general carrot
3309,rather_good,good,star fruit especially juice orange mind soda con instant substitute espresso five raspberry decent total
3310,rather_bad,good,star fruit pretty juice gift orange mind soda instant espresso five substitute raspberry decent especially
3311,rather_bad,good,star fruit pretty juice gift orange mind soda instant five espresso substitute raspberry decent especially
3312,bad,good,star fruit pretty juice gift orange mind soda instant five espresso substitute raspberry decent via
3313,rather_good,good,star fruit pretty juice gift orange soda mind instant espresso raspberry decent five especially substitute
3314,rather_bad,good,star fruit pretty juice gift orange soda mind instant espresso raspberry five decent substitute especially
3315,rather_good,good,star fruit pretty juice orange gift soda mind instant espresso raspberry five decent especially substitute
3316,good,good,star potato corn often salty veggie reason kettle addictive garden rating carrot trap earth's sesame
3317,rather_good,good,star potato corn salty often veggie reason kettle addictive rating garden trap sesame saw carrot
3318,neutral,good,star pretty fruit juice cut orange mind soda instant espresso exactly raspberry decent five substitute
3319,rather_bad,bad,star sometimes caffeine hop five child office gelatin calm program terrific golden heck joint carbonate
3320,bad,bad,star sometimes caffeine hop five child office gelatin program terrific golden joint heck carbonate neighbor
3321,rather_bad,bad,star sometimes caffeine hop five child office gelatin terrific program calm golden heck joint carbonate
3333,bad,good,strong highly cherry twice stronger slight sick think chamomile san mostly clam although people pricing
3334,bad,bad,strong highly flavorful twice cherry stronger slight wake san chamomile clam pricing weaker shake bay
3335,bad,bad,strong highly prefer cherry replacement stronger there's slight intense subtle create kona san chamomile although
3336,bad,bad,strong highly prefer cherry stronger replacement intense slight there's chamomile san kona create weak clam
3337,rather_bad,bad,strong highly prefer cherry stronger replacement intense slight there's chamomile san kona weak people clam
3338,rather_bad,bad,strong highly prefer cherry stronger replacement intense slight there's create san chamomile kona subtle weak
3339,bad,bad,strong highly prefer cherry stronger replacement intense slight there's create subtle kona san chamomile anyone
3340,rather_bad,good,strong highly prefer there's cherry replacement stronger subtle slight intense create although instead mostly san
3341,bad,good,strong highly prefer there's cherry replacement stronger subtle slight mostly intense create wake pleasant san
3342,rather_bad,bad,strong highly twice cherry mostly stronger produce sick slight chamomile san pricing clam weaker bay
3343,bad,bad,strong highly twice cherry stronger sick slight mostly chamomile san clam wake pricing weaker shake
3344,bad,good,strong highly twice cherry stronger sick slight mostly think chamomile san although clam pricing bay
3345,bad,good,strong highly twice cherry stronger slight sick mostly think chamomile san although clam pricing people
3346,bad,bad,strong highly twice cherry stronger slight sick think chamomile mostly san although clam people pricing
3347,bad,bad,strong highly twice cherry stronger slight sick think chamomile san mostly although clam people pricing
3348,rather_good,bad,strong prefer bold medium cherry ginger stronger orange kona chamomile bitterness intense wake cola slight
3349,rather_bad,bad,strong prefer bold medium ginger cherry stronger orange kona chamomile wake slight cola intense bitterness
3350,bad,good,strong prefer bold orange ginger medium people weak shake cherry stronger subtle intense bitterness slight
3351,bad,good,strong prefer bold orange ginger medium shake weak cherry replacement stronger subtle bitterness intense wake
3352,bad,good,strong prefer bold orange ginger medium shake weak cherry stronger subtle intense bitterness slight twice
3353,neutral,good,strong prefer bold orange ginger medium shake weak cherry stronger subtle people intense bitterness slight
3354,bad,good,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness intense slight
3355,neutral,good,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness intense think
3356,bad,good,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness think intense
3357,neutral,good,strong prefer bold people orange ginger medium weak shake cherry mostly twice stronger subtle bitterness
3358,good,good,strong prefer people bold orange ginger medium weak cherry shake twice stronger subtle bitterness still
3359,bad,good,strong prefer people bold orange ginger medium weak shake cherry stronger twice subtle bitterness still
3360,bad,good,stuff coconut amaze cream ice must tell cannot told spread wow everyday admit share absolute
3361,rather_bad,good,stuff coconut case health tell difference believe cannot benefit notice care horrible told pure far
3362,rather_bad,good,stuff coconut case health tell difference believe cannot notice benefit please care fact pure horrible
3363,bad,good,stuff coconut case health tell difference cannot believe benefit notice horrible care told pure far
3364,bad,good,stuff coconut case health tell difference cannot believe far benefit notice care pure horrible told
3365,bad,good,stuff coconut case health tell difference please benefit weight immediately lose realize process cause care
3366,good,good,stuff coconut case health tell weight difference please benefit immediately lose realize cause process formula
3367,bad,good,stuff coconut case health weight tell difference please benefit con include lose immediately cause realize
3368,rather_bad,good,stuff coconut cream ice cannot tell benefit everyday wow told health jelly amaze face pomegranate
3369,rather_bad,bad,stuff coconut cream ice health cannot tell benefit told wow everyday jelly must admit pomegranate
3370,bad,bad,stuff coconut cream ice tell cannot told pure wow everyday face bpa jelly pomegranate absolute
3371,bad,bad,stuff coconut difference benefit tell face everyday wow told cannot health cappuccino munch notice help
3372,neutral,bad,stuff coconut difference tell benefit told cannot face everyday wow health cappuccino improve munch notice
3373,rather_bad,bad,stuff coconut difference tell benefit told face everyday wow cannot health cappuccino munch improve notice
3374,neutral,good,stuff coconut far health tell difference cannot benefit believe please pure realize horrible many face
3375,bad,good,stuff coconut health tell believe difference cannot care please notice benefit fact pure horrible case
3376,rather_bad,good,stuff coconut health tell difference please cannot benefit weight believe lose immediately friend notice realize
3377,rather_bad,good,stuff coconut tell difference cannot told benefit face wow everyday improve munch admit skin pure
3378,bad,good,stuff coconut tell difference cannot told benefit face wow everyday improve pure skin munch admit
3379,bad,good,stuff coconut tell difference cannot told face wow everyday pure improve benefit skin munch comparison
3380,bad,bad,stuff coconut tell difference cannot told face wow everyday pure improve munch dad admit erably
3381,bad,good,stuff cream ice bpa jelly face benefit cannot told woman wow poor class munch pregnancy
3382,neutral,good,stuff far coconut friend health tell difference cannot please believe benefit pure realize horrible share
3383,rather_bad,good,stuff far coconut health tell difference believe cannot please benefit pure realize many horrible fact
3384,bad,bad,stuff save hand market wife subscribe drop addict today square enough delighted dad grove haribo
3385,rather_bad,bad,stuff save hand market wife subscribe today drop addict square delighted dad grove skeptical we'll
3386,bad,bad,stuff save hand market wife subscribe today drop addict square delighted dad we'll grove skeptical
3387,bad,bad,stuff save hand wife subscribe market drop addict today enough square delighted dad grove haribo
3396,good,good,sure sauce serve meal bowl soy dish content consistency thick dinner simple cooked sprinkle restaurant
3397,bad,bad,sure they're that's couple whole maybe part mine ate open someone pouch share con pretzel
3398,neutral,bad,sure they're that's couple whole part mine ate maybe someone open pouch share con pretzel
3399,bad,bad,sure whole that's they're couple ate mine someone pouch return share unless pretzel wow school
3400,bad,bad,sure whole that's they're maybe couple part mine ate someone pouch discover share unless con
3401,good,good,sweet bar crunchy granola crunch yogurt combination raisin flake almond cranberry nutritious overly tooth sugary
3402,good,good,sweet bar crunchy granola crunch yogurt combination raisin flake overly almond cranberry nutritious sugary tooth
3403,good,good,sweet bar crunchy granola crunch yogurt combination raisin flake overly almond cranberry nutritious tooth sugary
3404,good,good,sweet bar crunchy granola crunch yogurt combination raisin flake overly almond nutritious cranberry sugary tooth
3405,good,good,sweet bar crunchy granola crunch yogurt raisin combination flake snack cereal almond cranberry nutritious tooth
3406,good,good,sweet bar crunchy granola crunch yogurt raisin combination snack flake cereal almond cranberry nutritious tooth
3407,neutral,good,sweet bar crunchy granola yogurt raisin flake cranberry nutritious overly tooth blueberry bran cluster wafer
3408,neutral,good,sweet bar milk cereal texture yummy cinnamon granola kind strawberry crunchy soft blueberry crunch whole
3409,good,good,sweet bar milk cereal texture yummy cinnamon granola strawberry crunchy soft blueberry kind almond yogurt
3410,rather_good,good,sweet bar milk cereal texture yummy cinnamon kind granola strawberry soft crunchy blueberry crunch whole
3411,rather_good,good,sweet bar milk cereal texture yummy kind cinnamon granola strawberry chewy soft whole crunch blueberry
3412,good,good,sweet bar perfect milk fruit texture granola yummy crunchy cinnamon blueberry strawberry yogurt flake soft
3413,good,good,sweet bar perfect milk fruit texture yummy granola cinnamon crunchy blueberry strawberry yogurt flake tart
3414,good,good,sweet bar perfect milk texture yummy soft cinnamon plain granola strawberry yogurt blueberry combination addict
3415,good,bad,sweet delicious bar milk cereal texture fruit nut definitely perfect yummy almond cinnamon oatmeal fill
3416,good,good,sweet delicious bar milk cereal texture nut almond yummy cinnamon fill granola strawberry chewy caramel
3417,good,good,sweet delicious bar milk cereal texture nut almond yummy cinnamon fill oatmeal cocoa granola strawberry
3418,good,good,sweet delicious bar milk cereal texture nut almond yummy cinnamon fill oatmeal granola strawberry chewy
3419,good,good,sweet delicious bar milk cereal texture nut almond yummy cinnamon granola fill strawberry chewy caramel
3420,good,good,sweet delicious bar milk cereal texture nut almond yummy cinnamon oatmeal fill granola chewy caramel
3421,good,good,sweet delicious bar milk cereal texture nut almond yummy cinnamon oatmeal fill granola strawberry chewy
3422,good,good,sweet delicious bar milk cereal texture nut almond yummy fill cinnamon oatmeal granola strawberry breakfast
3423,good,bad,sweet delicious bar milk cereal texture nut fruit definitely perfect yummy almond cinnamon fill oatmeal
3424,good,good,sweet delicious bar milk cereal texture nut yummy almond fill cinnamon oatmeal definitely granola strawberry
3425,neutral,good,sweet enjoy right candy amount quick cold refresh sweetness summer mango plain beverage ant way
3426,bad,good,sweet right candy enjoy amount quick refresh cold sweetness mango plain summer think beverage ant
3427,rather_good,good,sweet right candy quick amount enjoy refresh sweetness cold mango summer think plain ant chunk
3428,good,good,sweet right enjoy candy amount quick cold refresh sweetness summer plain mango beverage think ant
3429,neutral,good,sweet snack bar cooky cereal fruit butter peanut nut cookie cracker almond apple crunchy oatmeal
3430,good,bad,sweet snack bar milk cereal fruit cooky butter delicious peanut texture nut cookie healthy cracker
3437,bad,bad,switch stool tummy collie scoop clove litter infection ripped cleaner kong belgian merchant annoy area
3438,good,good,syrup artificial sweetener high chemical sweeten splenda maple sometimes natural stevia agave corn extract fructose
3439,good,good,syrup artificial sweetener high chemical sweeten splenda sometimes maple stevia natural agave corn extract fructose
3440,good,good,syrup artificial sweetener high sometimes chemical sweeten splenda stevia maple corn agave natural extract fructose
3441,good,good,syrup corn sweetener fructose agave maple nectar high sugar bowel diabetic movement glycemic hershey's natural
3442,good,bad,syrup high artificial sweetener chemical sweeten maple blueberry agave corn extract fructose diabetic fake think
3443,good,good,syrup high sometimes artificial sweetener chemical sweeten splenda stevia maple corn agave extract claim fructose
3444,good,good,syrup sometimes artificial high sweetener chemical sweeten splenda stevia maple corn agave extract fructose diabetic
3450,neutral,good,tasty cheese apple lunch crave crunchy healthier satisfy they're dip cheddar crisp school alternative yum
3451,bad,bad,tasty fiber satisfy lunch healthier crunch dip yum typical hungry late bill wholesome guilt disappear
3452,good,good,tasty healthy snack fiber healthier lunch dip gram satisfy yum alternative enjoy bill touch crunch
3458,rather_bad,good,texture actually cut wheat pasta version miss search office oat cook biscuit seriously minute winner
3459,neutral,good,texture actually cut wheat pasta version search miss office oat biscuit seriously cook minute winner
3460,bad,good,texture cut pasta wheat version actually miss search oat office biscuit minute cook seriously type
3461,good,bad,texture cut wheat decaf miss oat biscuit party seriously country quaker winner absolute toss shred
3462,bad,bad,they're couple that's sure mine someone pouch ate open whole share pretzel part con later
3463,bad,bad,they're couple that's sure mine someone pouch ate whole open share pretzel part con later
3464,bad,bad,they're sure that's couple whole mine someone ate open pouch part share maybe pretzel con
3465,bad,bad,they're that's couple ate mine return whole pouch someone share sure pretzel wow open school
3466,bad,bad,they're that's couple whole ate mine return someone pouch sure share pretzel wow open school
3467,rather_bad,good,thing enough quite expect probably i'd rather n't either certainly awful normally stir bother might
3468,neutral,good,thing kind though quite seem expect i'd way wish bread probably recipe rather melt bake
3469,bad,bad,thing n't quite expect probably i'd either rather normally certainly awful bother dense seaweed devour
3470,rather_bad,good,thing quite expect probably i'd n't rather certainly either enough stir awful often though bother
3471,good,good,thing quite expect probably i'd n't rather certainly either stir enough often awful seem though
3472,rather_bad,good,thing quite expect probably i'd seem n't either wish stock certainly stir kind though end
3473,rather_bad,good,thing quite expect probably i'd seem n't either wish stock certainly stir though kind end
3474,rather_bad,good,thing quite expect recipe bread wish i'd kind melt bake follow baking way stir stuck
3475,neutral,good,thing quite expect seem probably i'd either wish n't stock certainly though stir end rather
3476,bad,good,thing quite expect wish bread recipe could melt bake follow baking homemade stuck certainly way
3477,rather_bad,good,thing quite probably expect i'd n't rather certainly often stir enough either seem awful though
3478,bad,good,thing quite probably i'd expect n't seem certainly stir enough often either awful rather actually
3479,bad,good,thing quite recipe wish bread melt bake follow certainly baking homemade stir stuck easier way
3480,rather_bad,bad,thing seem n't enough actually quite kind vanilla expect probably i'd recipe bread cream cake
3481,bad,good,thing seem n't enough quite kind vanilla expect probably i'd actually recipe bread cake bowl
3482,bad,bad,thing seem quite expect probably i'd wish either n't though certainly stock pricey stir opinion
3483,bad,good,thing seem quite though expect probably i'd wish either opinion certainly pricey stock way stir
3484,bad,good,thing work seem n't bit quite expect probably i'd recipe bread wish could way either
3485,bad,good,thing work seem n't bit quite way expect probably i'd easy recipe bread wish could
3486,bad,good,thing work seem n't enough actually quite vanilla expect kind i'd probably recipe bread cream
3487,bad,bad,thing work seem n't quite expect bit probably i'd recipe bread wish could way either
3488,rather_bad,good,thing work seem n't quite expect probably bit i'd recipe bread wish way could either
3489,bad,good,thing work seem n't quite expect probably i'd could recipe bread wish way bit enough
3490,bad,good,think cooky cookie raspberry thin brownie agree fudge oreo gooey crumbly shortbread ahoy ruin fig
3491,good,good,think know since review smell bad people another i'll may read dec reviewer might batch
3492,bad,good,think know since review smell bad people i'll another read may dec reviewer might batch
3493,bad,good,think review smell say bad pretty people know though i'll may see read seem n't
3494,neutral,good,think right calorie bean low fat candy amount high content sodium lower carbs sour plan
3495,good,good,think right calorie bean low fat candy amount high content sodium small lower carbs prov
3496,rather_bad,good,think say still review smell bad however open people i'll maybe may though half since
3497,bad,good,think say still review smell bad however open people i'll maybe n't though may half
3498,rather_bad,good,think say still review smell bad open however see people i'll maybe since may another
3499,bad,good,think say still review smell bad open see however people i'll maybe since another know
3503,bad,good,though vanilla morning french aroma medium matcha hint creamer square mug caribou wolfgang grove puck
3504,bad,good,thought anything nothing end type house else stick course bite opinion boil touch there's pumpkin
3505,bad,good,thought anything nothing stick else probably end type boil pumpkin bite air opinion course house
3506,bad,good,thought end else stick boil cover air china burn die min power storage trick bully
3507,bad,good,thought end else stick cover boil air china burn min power die storage trick bully
3508,bad,good,thought stick else end boil cover air burn china die min put storage power anything
3509,rather_bad,good,thought stick end else boil anything air cover put burn die min storage something china
3510,bad,good,thought stick end else boil cover air china burn die min power storage trick bully
3513,rather_good,good,top family nut extra plus apple mixed cake egg hit raspberry mess banana travel brownie
3514,neutral,good,top family nut plus extra apple cake mixed egg hit share raspberry mess banana travel
3515,rather_good,good,top nut family plus apple cake egg hit mixed extra banana raspberry mess flavour car
3569,bad,good,turn mean pasta brown cook crave coat dollar nicely folk worse awhile kitty throat tongue
3570,neutral,good,turn pasta brown cook mean coat crave dollar nicely folk worse awhile kitty throat tongue
3571,bad,good,two bit almost especially type three tiny remember learn interest honestly require fair mistake class
3572,rather_bad,good,two every item several brew deal smooth machine maker pot shop espresso sample french christmas
3591,rather_bad,good,value money difficult bulk okay quantity msg bacon what's glutamate monosodium con although potential inexpensive
3592,bad,bad,value money difficult bulk quantity msg okay bacon what's teeth glutamate monosodium con although potential
3593,bad,good,value money difficult quantity bulk msg okay bacon teeth what's glutamate monosodium con potential although
3594,bad,good,value money difficult quantity msg bulk bacon okay teeth what's con glutamate monosodium although big
